@relation dataset2

@attribute neighbourhood numeric
@attribute price numeric
@attribute minimum_nights numeric
@attribute availability_365 numeric
@attribute room_type {'Private room','Entire home/apt','Shared room'}

@data
32,35,1,0,'Private room'
32,30,25,0,'Private room'
32,28,1,365,'Private room'
32,79,2,313,'Entire home/apt'
32,70,1,0,'Entire home/apt'
32,95,4,55,'Private room'
32,49,1,196,'Private room'
32,30,4,0,'Private room'
32,50,1,207,'Private room'
32,20,1,9,'Shared room'
32,50,1,179,'Private room'
32,35,1,164,'Private room'
32,82,3,0,'Entire home/apt'
32,95,1,311,'Private room'
32,130,2,23,'Entire home/apt'
32,100,5,0,'Entire home/apt'
32,45,1,0,'Private room'
32,198,3,323,'Entire home/apt'
32,40,2,0,'Private room'
32,65,3,0,'Private room'
32,110,2,10,'Entire home/apt'
32,40,1,23,'Private room'
32,30,2,353,'Private room'
32,29,1,361,'Private room'
32,139,2,344,'Entire home/apt'
32,30,1,0,'Private room'
32,59,3,0,'Entire home/apt'
32,39,1,365,'Private room'
32,300,3,164,'Entire home/apt'
32,23,7,365,'Private room'
32,80,4,0,'Entire home/apt'
32,87,7,0,'Entire home/apt'
32,50,2,2,'Private room'
32,105,4,0,'Entire home/apt'
32,130,2,62,'Entire home/apt'
32,50,12,3,'Private room'
32,35,4,304,'Private room'
32,55,1,326,'Private room'
32,64,27,132,'Entire home/apt'
32,32,2,0,'Private room'
32,60,2,63,'Private room'
32,28,1,365,'Private room'
32,39,1,156,'Private room'
32,60,4,167,'Private room'
32,22,7,365,'Private room'
32,38,1,0,'Private room'
32,35,2,2,'Private room'
32,32,6,267,'Private room'
32,45,1,364,'Private room'
32,130,2,52,'Entire home/apt'
32,140,2,323,'Entire home/apt'
32,40,1,168,'Private room'
32,120,2,282,'Entire home/apt'
32,40,2,0,'Private room'
32,100,2,131,'Private room'
32,125,1,334,'Entire home/apt'
32,55,2,7,'Private room'
32,187,6,0,'Entire home/apt'
30,50,1,0,'Private room'
30,78,2,0,'Entire home/apt'
30,89,3,174,'Entire home/apt'
30,65,3,338,'Private room'
30,110,21,0,'Entire home/apt'
30,28,1,345,'Private room'
30,80,14,0,'Entire home/apt'
30,35,6,76,'Private room'
30,32,6,32,'Private room'
30,110,2,51,'Entire home/apt'
30,32,7,51,'Private room'
30,50,2,153,'Private room'
30,39,2,179,'Private room'
30,70,1,0,'Private room'
30,55,2,89,'Private room'
30,40,2,0,'Private room'
30,100,2,36,'Entire home/apt'
30,50,2,0,'Private room'
30,120,1,0,'Entire home/apt'
30,80,4,0,'Entire home/apt'
30,275,2,231,'Entire home/apt'
30,32,7,180,'Private room'
30,50,1,63,'Private room'
30,80,2,86,'Entire home/apt'
30,49,1,204,'Private room'
30,56,1,0,'Private room'
30,32,1,365,'Private room'
30,85,2,0,'Entire home/apt'
30,30,1,362,'Private room'
30,49,3,119,'Private room'
30,75,1,365,'Private room'
30,75,3,0,'Entire home/apt'
30,350,2,0,'Entire home/apt'
30,75,2,0,'Entire home/apt'
30,40,1,0,'Private room'
30,60,2,0,'Private room'
30,32,6,187,'Private room'
30,80,25,87,'Private room'
30,35,5,0,'Private room'
30,70,1,83,'Entire home/apt'
30,105,5,0,'Entire home/apt'
30,165,3,47,'Entire home/apt'
30,100,3,0,'Entire home/apt'
30,40,2,9,'Private room'
30,250,2,363,'Entire home/apt'
30,130,5,333,'Entire home/apt'
30,300,2,201,'Entire home/apt'
30,55,1,0,'Private room'
30,60,1,33,'Private room'
30,450,10,209,'Entire home/apt'
30,45,1,64,'Private room'
30,46,1,15,'Private room'
30,80,1,224,'Private room'
30,45,2,0,'Private room'
30,73,1,316,'Private room'
30,50,1,0,'Private room'
30,75,10,0,'Entire home/apt'
30,55,3,14,'Private room'
30,90,2,111,'Entire home/apt'
30,50,1,63,'Private room'
30,76,1,26,'Entire home/apt'
30,120,1,292,'Entire home/apt'
30,50,14,365,'Private room'
30,78,3,162,'Entire home/apt'
30,45,2,293,'Private room'
30,50,1,0,'Private room'
30,50,14,331,'Private room'
30,57,2,85,'Private room'
30,40,2,358,'Private room'
30,106,2,48,'Entire home/apt'
30,90,4,94,'Entire home/apt'
30,150,5,0,'Entire home/apt'
30,75,2,326,'Entire home/apt'
30,62,1,0,'Private room'
30,50,2,0,'Private room'
30,80,1,0,'Private room'
30,110,7,0,'Entire home/apt'
30,64,1,73,'Private room'
30,135,1,329,'Entire home/apt'
30,55,1,27,'Private room'
30,53,1,48,'Entire home/apt'
30,105,5,81,'Entire home/apt'
30,43,2,262,'Private room'
30,80,1,48,'Private room'
30,115,3,0,'Entire home/apt'
30,75,2,262,'Private room'
30,130,1,302,'Entire home/apt'
30,72,2,0,'Private room'
30,120,2,0,'Entire home/apt'
30,55,2,365,'Private room'
30,90,1,365,'Private room'
30,45,2,336,'Private room'
30,60,1,274,'Private room'
30,146,3,6,'Entire home/apt'
30,45,2,63,'Private room'
30,70,2,0,'Entire home/apt'
30,35,4,22,'Private room'
30,70,1,365,'Private room'
30,120,2,0,'Entire home/apt'
30,55,2,0,'Private room'
30,75,5,0,'Entire home/apt'
30,93,1,364,'Private room'
30,350,1,43,'Entire home/apt'
30,54,1,0,'Private room'
30,99,1,0,'Entire home/apt'
30,92,3,365,'Entire home/apt'
30,180,21,36,'Entire home/apt'
30,140,3,117,'Entire home/apt'
30,140,1,182,'Entire home/apt'
30,60,2,361,'Private room'
30,54,3,10,'Private room'
30,50,1,177,'Private room'
30,65,3,320,'Private room'
30,92,2,246,'Private room'
30,30,2,208,'Private room'
30,205,7,177,'Entire home/apt'
30,50,1,57,'Private room'
30,55,2,230,'Private room'
30,75,3,358,'Private room'
30,45,3,0,'Private room'
30,30,2,0,'Private room'
30,70,3,365,'Private room'
30,30,2,15,'Private room'
30,80,2,10,'Entire home/apt'
30,185,7,277,'Entire home/apt'
30,62,1,77,'Entire home/apt'
30,65,3,313,'Entire home/apt'
30,125,2,0,'Entire home/apt'
30,20,14,0,'Private room'
30,150,2,221,'Entire home/apt'
30,60,6,332,'Private room'
30,65,2,365,'Private room'
30,85,1,11,'Private room'
30,40,5,0,'Private room'
30,100,1,365,'Private room'
30,237,3,15,'Entire home/apt'
30,100,5,27,'Entire home/apt'
30,80,1,0,'Entire home/apt'
30,28,1,0,'Private room'
30,55,1,365,'Private room'
30,55,2,0,'Private room'
30,35,7,0,'Private room'
30,30,3,0,'Private room'
30,50,1,364,'Private room'
30,60,2,365,'Private room'
30,100,2,0,'Entire home/apt'
30,49,1,286,'Private room'
30,100,3,357,'Private room'
30,350,2,363,'Entire home/apt'
30,115,3,0,'Entire home/apt'
30,63,1,65,'Entire home/apt'
30,40,4,305,'Private room'
30,63,1,40,'Entire home/apt'
30,39,2,327,'Private room'
30,35,1,53,'Private room'
30,90,2,108,'Entire home/apt'
30,60,1,168,'Entire home/apt'
30,30,7,308,'Private room'
30,150,2,0,'Entire home/apt'
30,200,4,32,'Entire home/apt'
30,35,2,351,'Private room'
30,89,2,0,'Entire home/apt'
30,27,4,60,'Private room'
30,42,3,330,'Private room'
30,155,7,0,'Entire home/apt'
30,70,1,31,'Shared room'
30,200,3,87,'Private room'
30,195,7,333,'Entire home/apt'
30,50,2,27,'Private room'
30,90,2,0,'Entire home/apt'
30,45,4,307,'Private room'
30,65,2,0,'Entire home/apt'
30,49,2,27,'Private room'
30,49,2,355,'Private room'
30,70,2,4,'Entire home/apt'
30,50,1,0,'Private room'
30,120,7,275,'Entire home/apt'
30,70,1,13,'Private room'
30,200,2,36,'Entire home/apt'
30,130,5,294,'Entire home/apt'
30,100,2,308,'Entire home/apt'
30,600,4,327,'Entire home/apt'
30,36,2,0,'Private room'
30,63,1,47,'Entire home/apt'
30,115,3,21,'Entire home/apt'
30,220,2,241,'Entire home/apt'
30,40,4,93,'Private room'
30,79,2,7,'Entire home/apt'
30,195,2,169,'Entire home/apt'
30,45,1,60,'Private room'
30,99,4,0,'Entire home/apt'
30,130,5,277,'Entire home/apt'
30,74,4,0,'Entire home/apt'
30,96,2,90,'Entire home/apt'
30,125,3,0,'Entire home/apt'
30,91,1,44,'Entire home/apt'
30,55,2,0,'Private room'
30,70,2,0,'Entire home/apt'
30,36,1,0,'Entire home/apt'
30,60,3,0,'Entire home/apt'
30,130,3,32,'Entire home/apt'
30,75,1,0,'Entire home/apt'
30,230,4,46,'Entire home/apt'
30,136,7,38,'Entire home/apt'
30,115,2,13,'Entire home/apt'
30,65,3,87,'Private room'
30,70,7,0,'Entire home/apt'
30,55,1,0,'Private room'
30,60,1,0,'Private room'
30,40,1,0,'Private room'
30,89,2,185,'Entire home/apt'
30,70,2,0,'Entire home/apt'
30,50,2,57,'Private room'
30,50,1,308,'Private room'
30,140,3,159,'Entire home/apt'
30,38,1,12,'Private room'
30,82,3,63,'Entire home/apt'
30,33,1,0,'Private room'
30,50,7,0,'Private room'
30,120,2,32,'Entire home/apt'
30,45,5,0,'Entire home/apt'
30,63,1,0,'Entire home/apt'
30,129,3,121,'Entire home/apt'
30,119,7,289,'Entire home/apt'
30,30,7,0,'Entire home/apt'
30,99,2,96,'Entire home/apt'
30,80,2,311,'Private room'
30,120,2,241,'Entire home/apt'
30,99,3,63,'Entire home/apt'
30,49,1,89,'Private room'
30,32,2,15,'Private room'
30,49,1,351,'Private room'
30,79,2,319,'Private room'
30,125,2,141,'Private room'
30,50,1,348,'Private room'
30,35,1,283,'Private room'
30,85,2,0,'Entire home/apt'
30,65,1,0,'Entire home/apt'
30,65,1,361,'Private room'
30,35,3,0,'Private room'
30,50,1,365,'Private room'
30,350,2,328,'Entire home/apt'
30,35,1,84,'Private room'
30,20,2,0,'Private room'
30,42,2,0,'Private room'
30,95,2,28,'Entire home/apt'
30,23,3,0,'Private room'
30,80,1,166,'Entire home/apt'
30,311,4,24,'Entire home/apt'
30,85,1,0,'Entire home/apt'
30,119,3,0,'Entire home/apt'
30,70,1,325,'Entire home/apt'
30,200,5,273,'Entire home/apt'
30,163,1,0,'Entire home/apt'
30,38,3,24,'Private room'
30,86,3,80,'Entire home/apt'
30,65,3,0,'Entire home/apt'
30,120,2,31,'Entire home/apt'
30,96,1,12,'Entire home/apt'
30,89,3,0,'Entire home/apt'
30,420,3,28,'Entire home/apt'
30,120,1,0,'Private room'
30,91,1,365,'Private room'
30,33,2,0,'Private room'
30,35,1,0,'Private room'
30,140,7,365,'Entire home/apt'
30,50,1,365,'Private room'
30,60,3,0,'Entire home/apt'
30,60,7,81,'Entire home/apt'
30,100,1,318,'Entire home/apt'
30,175,2,251,'Entire home/apt'
30,99,2,173,'Entire home/apt'
30,60,1,0,'Private room'
30,39,5,364,'Private room'
30,40,2,0,'Private room'
30,52,1,33,'Private room'
30,110,6,325,'Entire home/apt'
30,120,2,29,'Entire home/apt'
30,42,2,360,'Private room'
30,50,1,91,'Private room'
30,35,2,346,'Private room'
30,42,3,87,'Private room'
30,90,2,212,'Entire home/apt'
30,45,1,0,'Entire home/apt'
30,38,5,337,'Private room'
30,31,1,4,'Private room'
30,51,1,0,'Private room'
30,131,2,5,'Entire home/apt'
30,66,3,0,'Entire home/apt'
30,129,1,45,'Entire home/apt'
30,104,2,0,'Entire home/apt'
30,35,1,262,'Private room'
30,59,5,0,'Entire home/apt'
30,94,7,63,'Entire home/apt'
30,78,2,31,'Private room'
30,80,1,0,'Entire home/apt'
30,75,2,94,'Private room'
30,30,2,0,'Private room'
30,99,2,0,'Entire home/apt'
30,99,2,75,'Entire home/apt'
30,47,2,16,'Private room'
30,120,7,148,'Entire home/apt'
30,115,1,0,'Entire home/apt'
30,150,8,364,'Entire home/apt'
30,90,2,0,'Entire home/apt'
30,150,2,62,'Entire home/apt'
30,110,5,0,'Entire home/apt'
30,100,2,173,'Entire home/apt'
30,128,7,81,'Entire home/apt'
30,175,2,244,'Entire home/apt'
30,120,10,83,'Entire home/apt'
30,50,1,23,'Private room'
30,45,1,352,'Private room'
30,150,2,0,'Private room'
30,170,3,88,'Entire home/apt'
30,90,4,0,'Entire home/apt'
30,130,14,364,'Entire home/apt'
30,286,3,0,'Entire home/apt'
30,78,1,0,'Entire home/apt'
30,72,1,365,'Private room'
30,401,6,0,'Entire home/apt'
30,49,1,0,'Private room'
30,75,1,365,'Private room'
30,50,1,365,'Private room'
30,99,2,0,'Entire home/apt'
30,115,1,359,'Entire home/apt'
30,140,2,344,'Entire home/apt'
30,200,14,0,'Entire home/apt'
30,136,7,364,'Entire home/apt'
30,122,1,315,'Entire home/apt'
30,90,5,0,'Entire home/apt'
30,85,1,365,'Private room'
30,65,1,0,'Private room'
30,50,3,362,'Private room'
30,43,1,144,'Private room'
30,50,1,90,'Private room'
30,49,2,0,'Private room'
30,95,3,0,'Entire home/apt'
30,99,1,91,'Private room'
30,35,1,62,'Private room'
30,150,1,365,'Entire home/apt'
30,45,1,364,'Private room'
30,65,1,365,'Private room'
30,35,1,0,'Private room'
30,65,1,358,'Private room'
30,150,5,365,'Entire home/apt'
30,325,5,0,'Entire home/apt'
30,135,1,23,'Entire home/apt'
30,27,1,309,'Private room'
30,179,1,363,'Entire home/apt'
30,191,1,358,'Entire home/apt'
30,75,3,3,'Private room'
30,35,1,277,'Private room'
30,60,6,0,'Private room'
30,75,2,0,'Entire home/apt'
30,102,2,234,'Entire home/apt'
30,75,2,44,'Private room'
30,75,2,30,'Entire home/apt'
30,59,1,326,'Private room'
30,55,2,340,'Private room'
30,75,3,0,'Entire home/apt'
30,30,25,0,'Private room'
30,100,3,64,'Entire home/apt'
30,100,3,0,'Entire home/apt'
30,99,3,0,'Entire home/apt'
30,69,2,170,'Entire home/apt'
30,50,2,364,'Private room'
30,60,2,339,'Private room'
30,115,1,348,'Entire home/apt'
30,85,1,0,'Entire home/apt'
30,40,1,90,'Private room'
30,55,3,0,'Private room'
30,34,1,0,'Private room'
30,180,1,0,'Entire home/apt'
30,100,4,0,'Entire home/apt'
30,300,4,0,'Entire home/apt'
30,75,5,0,'Entire home/apt'
30,100,1,364,'Private room'
30,225,5,125,'Entire home/apt'
30,146,1,240,'Entire home/apt'
30,120,4,63,'Entire home/apt'
30,162,2,0,'Entire home/apt'
30,25,2,43,'Private room'
30,35,7,122,'Private room'
30,59,1,364,'Private room'
30,40,4,184,'Private room'
30,40,7,338,'Private room'
30,45,2,364,'Private room'
30,176,1,364,'Private room'
30,80,1,365,'Private room'
30,35,2,346,'Private room'
30,39,2,74,'Private room'
30,36,15,365,'Private room'
30,40,1,154,'Private room'
30,75,7,173,'Entire home/apt'
30,60,7,0,'Entire home/apt'
30,41,3,0,'Entire home/apt'
30,35,2,87,'Private room'
30,60,1,216,'Entire home/apt'
30,100,3,327,'Entire home/apt'
30,189,1,174,'Entire home/apt'
30,145,3,195,'Entire home/apt'
30,95,3,179,'Entire home/apt'
30,75,1,28,'Entire home/apt'
30,65,1,0,'Entire home/apt'
30,52,10,283,'Entire home/apt'
30,99,1,365,'Entire home/apt'
30,80,4,12,'Entire home/apt'
30,60,6,0,'Entire home/apt'
30,100,7,0,'Entire home/apt'
30,35,1,89,'Shared room'
30,280,2,299,'Entire home/apt'
30,100,7,0,'Entire home/apt'
30,157,3,83,'Entire home/apt'
30,125,7,87,'Entire home/apt'
30,305,2,103,'Entire home/apt'
30,314,3,364,'Entire home/apt'
30,75,1,353,'Private room'
30,49,1,0,'Private room'
30,33,5,0,'Private room'
30,52,1,0,'Private room'
30,43,2,330,'Private room'
30,140,3,28,'Entire home/apt'
30,50,2,333,'Private room'
30,34,1,31,'Private room'
30,68,1,337,'Entire home/apt'
30,70,3,14,'Entire home/apt'
30,105,1,351,'Entire home/apt'
30,170,5,364,'Entire home/apt'
30,175,1,365,'Entire home/apt'
30,45,3,154,'Entire home/apt'
30,75,2,357,'Private room'
30,150,3,0,'Entire home/apt'
30,68,2,43,'Private room'
30,139,2,87,'Entire home/apt'
30,205,4,365,'Entire home/apt'
30,205,4,365,'Entire home/apt'
30,32,3,21,'Private room'
30,110,2,81,'Entire home/apt'
30,89,7,27,'Entire home/apt'
30,29,2,5,'Private room'
30,68,2,245,'Private room'
30,100,2,342,'Entire home/apt'
30,60,2,345,'Private room'
30,140,2,163,'Entire home/apt'
30,75,1,179,'Private room'
30,75,2,119,'Private room'
30,85,4,323,'Entire home/apt'
30,99,2,77,'Entire home/apt'
30,90,2,0,'Entire home/apt'
30,75,1,0,'Private room'
30,65,7,0,'Entire home/apt'
30,67,5,5,'Private room'
30,102,2,31,'Entire home/apt'
30,65,1,357,'Private room'
30,19,2,357,'Shared room'
30,18,2,90,'Shared room'
30,92,1,203,'Shared room'
30,75,2,0,'Entire home/apt'
30,25,2,365,'Shared room'
30,18,2,346,'Shared room'
30,34,1,74,'Private room'
30,90,3,0,'Entire home/apt'
30,50,1,0,'Private room'
30,120,1,323,'Entire home/apt'
30,90,1,209,'Entire home/apt'
30,75,3,17,'Entire home/apt'
30,90,2,145,'Entire home/apt'
30,55,1,365,'Private room'
30,92,2,3,'Entire home/apt'
30,150,2,0,'Entire home/apt'
30,82,1,7,'Entire home/apt'
30,47,4,0,'Private room'
30,108,2,135,'Entire home/apt'
30,100,2,0,'Entire home/apt'
30,65,1,0,'Entire home/apt'
30,180,1,62,'Entire home/apt'
30,140,4,0,'Entire home/apt'
30,60,2,276,'Private room'
30,88,2,350,'Private room'
30,85,3,0,'Entire home/apt'
30,33,3,86,'Private room'
30,22,4,0,'Shared room'
30,100,3,5,'Entire home/apt'
30,180,3,6,'Entire home/apt'
30,106,1,0,'Entire home/apt'
30,81,2,41,'Entire home/apt'
30,135,1,151,'Entire home/apt'
30,43,2,311,'Private room'
30,110,3,155,'Entire home/apt'
30,140,2,315,'Entire home/apt'
30,100,1,291,'Entire home/apt'
30,120,7,2,'Entire home/apt'
30,45,5,0,'Private room'
30,49,1,276,'Private room'
30,135,3,0,'Entire home/apt'
30,77,3,262,'Entire home/apt'
30,69,4,0,'Entire home/apt'
30,89,2,22,'Entire home/apt'
30,69,2,7,'Entire home/apt'
30,45,1,0,'Private room'
30,110,2,51,'Entire home/apt'
30,38,7,0,'Entire home/apt'
30,90,2,314,'Entire home/apt'
30,125,3,62,'Entire home/apt'
30,135,3,343,'Entire home/apt'
30,34,1,8,'Private room'
30,88,5,12,'Entire home/apt'
30,150,5,325,'Private room'
30,85,7,0,'Entire home/apt'
30,38,2,46,'Private room'
30,99,2,67,'Entire home/apt'
30,47,1,0,'Private room'
30,64,1,331,'Private room'
30,120,2,40,'Entire home/apt'
30,37,1,97,'Private room'
30,65,1,0,'Private room'
30,45,2,66,'Private room'
30,40,2,35,'Private room'
30,46,2,117,'Private room'
30,72,4,324,'Entire home/apt'
30,65,2,103,'Private room'
30,43,1,15,'Private room'
30,36,6,32,'Private room'
30,115,3,340,'Entire home/apt'
30,95,2,147,'Entire home/apt'
30,36,1,0,'Private room'
30,50,1,80,'Private room'
30,70,5,2,'Entire home/apt'
30,25,2,57,'Private room'
30,75,2,18,'Entire home/apt'
30,65,2,21,'Entire home/apt'
30,104,7,0,'Entire home/apt'
30,90,3,0,'Entire home/apt'
30,200,3,174,'Entire home/apt'
30,75,2,63,'Entire home/apt'
30,35,1,290,'Private room'
30,125,2,64,'Entire home/apt'
30,60,1,57,'Private room'
30,80,18,84,'Entire home/apt'
30,100,7,23,'Entire home/apt'
30,28,14,246,'Private room'
30,125,3,261,'Entire home/apt'
30,125,1,325,'Entire home/apt'
30,34,3,361,'Private room'
30,55,1,0,'Entire home/apt'
30,41,1,0,'Private room'
30,76,7,47,'Entire home/apt'
30,150,1,0,'Entire home/apt'
30,35,1,80,'Private room'
30,40,1,265,'Private room'
30,45,7,0,'Private room'
30,115,2,0,'Entire home/apt'
30,35,1,99,'Private room'
30,55,1,113,'Private room'
30,50,2,84,'Private room'
30,38,1,98,'Private room'
30,45,2,344,'Private room'
30,180,1,239,'Entire home/apt'
30,40,2,0,'Private room'
30,40,1,26,'Private room'
30,160,2,62,'Entire home/apt'
30,99,2,106,'Entire home/apt'
30,145,2,147,'Private room'
30,95,3,239,'Entire home/apt'
30,36,1,187,'Private room'
30,55,2,175,'Private room'
30,140,2,55,'Entire home/apt'
30,35,22,0,'Private room'
30,38,5,0,'Private room'
30,65,1,4,'Entire home/apt'
30,88,2,313,'Entire home/apt'
30,70,1,63,'Entire home/apt'
30,94,1,267,'Entire home/apt'
30,82,2,319,'Entire home/apt'
30,80,3,270,'Entire home/apt'
30,45,1,364,'Private room'
30,20,1,22,'Private room'
30,35,5,48,'Private room'
30,100,1,0,'Private room'
30,45,3,0,'Private room'
30,60,2,88,'Private room'
30,30,2,77,'Private room'
30,35,2,0,'Private room'
30,42,2,79,'Private room'
30,200,3,0,'Entire home/apt'
30,85,1,0,'Private room'
30,50,1,0,'Private room'
30,60,1,160,'Private room'
30,40,1,353,'Private room'
30,120,2,224,'Entire home/apt'
30,99,1,304,'Entire home/apt'
30,120,7,137,'Entire home/apt'
30,180,1,62,'Entire home/apt'
30,99,1,62,'Entire home/apt'
30,75,2,12,'Entire home/apt'
30,169,1,212,'Entire home/apt'
30,55,1,0,'Entire home/apt'
30,120,7,152,'Entire home/apt'
30,163,4,302,'Entire home/apt'
30,70,2,271,'Entire home/apt'
30,88,2,0,'Entire home/apt'
30,41,2,0,'Private room'
30,140,1,0,'Entire home/apt'
30,30,4,0,'Private room'
30,45,1,0,'Private room'
30,30,3,0,'Private room'
30,50,1,332,'Private room'
30,25,1,0,'Private room'
30,57,2,264,'Private room'
30,82,2,186,'Entire home/apt'
30,120,14,4,'Entire home/apt'
30,50,1,364,'Private room'
30,120,6,74,'Entire home/apt'
30,98,2,22,'Entire home/apt'
30,75,1,0,'Entire home/apt'
30,80,1,0,'Entire home/apt'
30,100,1,0,'Entire home/apt'
30,280,3,0,'Entire home/apt'
30,125,1,254,'Entire home/apt'
30,55,1,0,'Private room'
30,53,1,0,'Private room'
30,69,3,0,'Entire home/apt'
30,140,1,7,'Entire home/apt'
30,17,15,0,'Private room'
30,40,1,9,'Private room'
30,190,3,130,'Entire home/apt'
30,150,3,138,'Entire home/apt'
30,80,3,0,'Entire home/apt'
30,120,7,154,'Entire home/apt'
30,47,1,19,'Private room'
30,150,2,22,'Entire home/apt'
30,40,1,352,'Private room'
30,150,1,0,'Entire home/apt'
30,39,2,18,'Private room'
30,35,2,56,'Private room'
30,59,1,0,'Private room'
30,67,2,199,'Private room'
30,55,4,0,'Private room'
30,40,2,322,'Private room'
30,100,2,81,'Entire home/apt'
30,45,7,0,'Entire home/apt'
30,89,2,7,'Private room'
30,40,3,0,'Private room'
30,85,5,44,'Entire home/apt'
30,32,1,0,'Private room'
30,98,2,223,'Entire home/apt'
30,90,3,364,'Entire home/apt'
30,120,7,124,'Entire home/apt'
30,95,1,322,'Entire home/apt'
30,140,2,210,'Entire home/apt'
30,105,1,66,'Entire home/apt'
30,30,1,122,'Private room'
30,70,1,83,'Entire home/apt'
30,60,2,131,'Private room'
30,48,2,22,'Private room'
30,89,5,0,'Entire home/apt'
30,75,1,297,'Private room'
30,99,2,62,'Entire home/apt'
30,98,2,0,'Entire home/apt'
30,105,14,15,'Entire home/apt'
30,50,4,0,'Private room'
30,70,1,0,'Entire home/apt'
30,110,1,99,'Entire home/apt'
30,450,2,331,'Entire home/apt'
30,72,5,28,'Entire home/apt'
30,55,1,3,'Private room'
30,110,1,341,'Entire home/apt'
30,56,2,337,'Private room'
30,25,5,0,'Private room'
30,140,2,295,'Entire home/apt'
30,50,2,171,'Private room'
30,60,1,0,'Private room'
